1,0.83227,0.040836,-0.34398,-0.12959,0.69397,-0.11567,0.041216,0.15983,0.87324,-0.42667,0.041141
1,0.075728,-0.39628,-0.25175,0.45921,0.48688,-0.40697,0.46891,0.73614,1.112,-0.70807,-0.084432
1,0.49385,0.27299,-0.28628,-0.12959,0.7125,-0.63228,0.94452,0.41691,0.87324,-0.27067,0.23608
1,0.3775,0.012713,0.44275,0.82733,0.78337,-0.10352,0.62933,0.81352,-0.78169,-0.18247,-0.83134
1,-0.54693,0.1984,-0.12053,0.26319,0.43977,-0.28216,0.46891,0.64109,0.87324,-0.4964,-0.46877
1,0.14726,-0.39463,0.0075143,0.45921,0.76612,-0.48507,-0.26921,0.44975,-0.78169,0.021347,-0.11701
1,-0.22477,-0.26784,-0.23402,0.54447,0.78337,-0.66767,0.46891,0.51397,0.55904,-0.46214,-0.60072
1,0.34969,0.13929,1.1211,0.1486,0.4636,-0.68831,0.55233,0.58178,0.55904,-0.13528,1.1944
1,0.77866,0.32168,0.32662,0.1486,0.53187,-0.6951,0.62933,-0.30647,0.55904,-0.78666,-0.52004
1,0.609,0.15082,-0.069154,0.019146,0.88107,-0.82796,0.70082,0.84379,0.55904,-0.83582,-0.7249
1,0.49385,0.36656,-0.069154,0.1486,0.59577,-0.79789,-0.102,0.93261,0.098313,0.62312,-0.071616
1,0.609,0.54521,0.20857,-0.30438,0.4636,-0.3702,0.27776,0.7181,0.55904,-0.70807,0.06058
1,-0.30286,-0.012841,0.35845,0.45921,0.55363,-0.3979,0.27776,0.5728,0.55904,-0.27067,0.10473
1,-0.48011,0.0525,0.47857,0.54447,0.50963,-0.27189,0.62933,0.59658,0.55904,0.079527,0.66111
1,-0.25013,0.17068,-0.36772,-0.12959,0.098084,-0.45111,0.3779,0.56979,0.55904,-1.07,-0.408
1,0.21402,0.26705,0.26586,0.366,0.63621,-0.74138,-0.102,-0.20005,0.55904,-0.76115,-0.36404
1,0.4438,0.3826,-0.54633,0.366,-0.0093111,-0.58053,0.16647,0.86758,0.55904,0.62312,0.20385
1,-0.0013233,0.23331,-0.39092,0.54447,0.91163,-0.45111,0.3779,0.56526,0.55904,-0.22754,-0.37617
1,0.21402,0.57753,-0.57216,0.019146,0.6162,0.12946,0.70082,0.45484,0.55904,-0.27067,-0.69953
1,-0.48011,0.21735,-0.21598,0.1486,0.84955,-0.38875,-0.26921,0.6578,0.55904,0.079527,0.63462
1,0.59806,0.015999,-0.47164,0.54447,0.84955,-0.81003,0.3779,0.50596,0.87324,-0.88268,-0.24561
1,0.48157,0.22359,-0.51981,0.366,0.33832,-0.61776,0.62933,0.28765,0.87324,-0.4964,-0.37933
1,0.16438,0.35805,0.018963,0.366,0.39033,-0.74138,0.3779,0.27962,0.55904,-0.27067,0.86921
1,-0.61855,0.015999,-0.32783,0.54447,0.76612,-0.6951,0.46891,0.87428,0.55904,-0.46214,-0.43765
1,0.19775,-0.15015,-0.14036,0.45921,0.39033,-1.0065,0.27776,0.58625,0.55904,0.079527,0.26696
1,0.83227,0.4132,-0.40609,0.366,0.88107,-0.36079,0.70082,0.53292,0.55904,-0.73496,-0.12029
1,0.86648,0.14507,-0.53976,-0.12959,0.098084,-0.6951,0.3779,1.0074,0.87324,-0.46214,-0.43706
1,0.82354,-0.48246,-0.91436,0.1486,-0.087902,-0.5575,0.55233,1.0409,0.098313,-0.22754,-0.58283
1,0.68238,0.30789,-0.20683,0.26319,0.55363,-0.66069,0.46891,0.91994,0.55904,-0.59265,-0.36018
1,0.46914,0.21735,-0.38325,0.1486,0.73069,-0.25101,0.46891,0.64109,0.55904,-0.38989,-1.0123
1,0.45655,0.25076,0.103,0.1486,0.76612,-0.54971,0.041216,0.45991,0.55904,0.079527,-0.48596
1,0.55308,0.17722,-0.35987,-0.30438,0.48688,-0.2079,0.27776,0.37382,0.098313,-1.1072,-0.57246
1,0.018503,0.35026,-0.72554,0.26319,0.55363,-0.87426,0.62933,0.73996,0.55904,-0.76115,-0.48596
1,-0.5821,-0.12088,-0.22504,0.62303,0.48688,-0.46823,0.27776,0.80878,-0.78169,-0.4964,-0.8102
1,0.34969,0.40508,0.34241,0.45921,0.48688,-1.031,0.041216,0.97975,0.55904,-0.52952,0.20385
1,0.36369,0.37194,-0.34398,0.366,0.78337,-0.19682,0.16647,0.067029,0.87324,-0.62278,-0.29701
1,-0.042196,0.54392,-0.26916,0.76376,0.59577,-0.35129,0.70082,0.74123,0.098313,-0.62278,-0.44478
1,0.094098,0.056708,0.103,0.69587,0.53187,-0.48507,0.76753,0.45991,0.098313,-0.085748,-0.88385
1,0.67222,-0.51725,-0.69218,0.366,0.94128,-0.90764,-0.102,0.85292,1.112,-0.92743,-0.55776
1,0.19775,0.11482,-0.43575,0.69587,0.84955,-0.75421,0.27776,0.45145,0.098313,-0.4964,-0.3174
1,0.2766,0.38487,-0.36772,0.019146,1.0118,-0.91852,0.94452,0.9071,0.55904,-0.59265,-0.3749
1,0.56452,0.054607,-0.34398,0.366,0.16376,-0.79177,0.3779,0.1461,0.098313,-0.42667,-0.69769
1,0.34969,0.3681,-0.058555,0.69587,0.74856,-0.014056,0.62933,0.17785,0.87324,-0.3517,-0.80319
1,0.57582,0.47034,-0.31142,0.69587,0.69397,-0.81604,0.55233,0.71288,0.55904,-0.42667,-0.68752
1,0.49385,0.22092,0.39132,0.45921,0.78337,-0.4597,0.76753,0.77619,0.55904,-0.22754,-0.38123
1,0.1812,0.34948,-0.33594,0.76376,0.78337,-0.68148,0.88893,0.76011,0.55904,-0.70807,0.28523
1,0.16438,0.37347,-0.29473,0.019146,0.57492,-0.81604,0.70082,0.69707,0.098313,-0.85952,-0.28943
1,0.45655,0.62383,-0.51981,0.45921,0.50963,-0.65366,0.70082,0.23425,0.098313,-0.76115,-0.72803
1,0.29166,-0.12844,-0.43575,0.019146,0.55363,-0.60303,0.76753,0.40631,0.098313,-0.085748,-0.22221
1,0.98526,0.24207,-0.31966,0.45921,1.0386,-0.43368,-1.0589,0.56222,0.55904,-0.85952,-0.33076
1,-0.38756,-0.62748,-0.62191,0.45921,0.39033,-0.7856,0.83007,1.1153,0.55904,-0.62278,-0.51177
1,0.16438,-0.0083499,-0.58483,-0.12959,0.83342,-0.89663,0.16647,0.32494,-0.78169,-0.13528,0.18589
1,0.61982,0.19657,0.32662,0.366,0.78337,-0.88551,0.62933,1.0324,0.87324,-0.27067,-0.8673
1,-0.30286,0.44787,-0.69781,0.54447,0.76612,-0.40697,1.0948,-0.17116,0.55904,-0.65202,-0.53096
1,-0.0013233,0.43573,-0.51307,0.1486,0.67508,-0.7349,0.94452,0.55765,1.112,-0.59265,-0.71184
1,-0.4483,-0.92591,-0.41359,0.366,1.1151,-0.92928,0.76753,0.70369,0.55904,-0.62278,-0.45948
1,0.79685,0.28976,-0.43575,0.69587,0.81701,-0.85138,0.3779,0.7194,0.55904,-0.92743,-0.38877
1,-0.17591,0.017092,-0.18829,0.69587,0.4636,-0.66767,0.16647,0.30549,0.87324,-0.62278,-0.88155
1,0.73168,0.5979,-0.68651,0.54447,0.39033,-0.68148,0.3779,0.55153,0.098313,-0.85952,-0.63996
1,0.71225,0.61125,-0.41359,0.26319,0.73069,-0.91852,0.46891,0.56828,0.55904,-1.0114,-0.90425
1,0.2766,0.5719,0.042261,-0.30438,0.69397,-0.38875,0.3779,1.0025,0.55904,-0.18247,-0.83175
1,-0.82385,0.40878,-0.56577,0.69587,0.73069,-0.75421,0.70082,0.61836,1.112,-0.46214,-0.24416
1,0.34969,0.94192,-0.26049,0.94349,0.65584,-0.97634,0.46891,0.81706,0.098313,-0.65202,-0.57558
1,-0.38756,0.58002,0.1413,0.45921,0.86544,-0.47668,0.27776,1.0842,0.55904,-0.59265,-0.72759
1,0.21402,0.30462,-0.41359,0.26319,0.86544,-0.91309,0.62933,0.99267,0.55904,-0.42667,-0.63312
1,0.74125,0.93453,-0.98431,0.69587,0.6162,-0.94521,0.70082,0.25513,0.098313,-0.31201,0.56561
1,-0.3303,0.49366,-0.65766,0.1486,0.6162,-0.91309,0.76753,0.23003,1.112,0.43553,-0.31605
1,0.93158,0.17815,-0.48564,0.94349,0.84955,-0.6951,0.3779,0.2976,0.55904,-0.27067,-0.51121
1,0.89956,0.71863,-0.28628,0.45921,0.86544,-0.97634,0.62933,0.67016,0.55904,-0.70807,-0.96799
1,0.50598,0.5058,-0.45026,0.99688,0.89647,-0.8799,0.55233,1.0267,0.87324,-0.73496,-0.37108
1,0.90766,0.80272,-0.41359,-0.12959,0.73069,-0.68831,0.041216,1.0742,1.112,-0.94908,-0.64239
1,0.12985,-0.55912,-0.76836,0.45921,0.74856,-0.85138,0.46891,0.79923,0.55904,-0.65202,-0.64917
1,-0.10682,0.68167,-0.73642,0.62303,0.86544,-0.84557,0.46891,0.51556,0.55904,-0.18247,-0.78102
1,-0.27614,0.48001,-1.0377,0.366,0.7125,-0.37952,0.46891,0.3553,0.098313,-0.38989,-0.9406
1,0.51796,0.58251,-0.51981,0.54447,0.76612,-0.98143,0.76753,0.98474,0.87324,-0.81154,-1.0206
1,0.1812,0.86309,-0.15013,0.45921,1.1151,-0.91309,0.62933,0.71157,0.55904,-0.4964,-0.13331
1,0.81472,0.39765,-0.75252,0.366,1.0903,-0.70854,0.62933,0.84836,0.098313,-0.97027,-0.084432
1,0.89956,0.39839,-0.72554,0.99688,0.91163,-1.0016,0.3779,1.0614,0.87324,-0.46214,-0.43586
1,0.16438,0.3826,-0.59734,0.62303,1.0253,-0.9865,0.76753,0.73996,0.55904,-1.0888,0.042104
1,0.29166,0.58992,-0.58483,0.54447,0.65584,-0.31238,0.70082,0.37198,0.55904,-0.38989,-0.58025
1,-0.25013,0.38336,-0.88215,0.62303,0.59577,-0.76057,0.62933,0.81706,0.87324,-0.92743,-0.3059
1,0.75074,0.47242,-0.62191,0.54447,0.83342,-0.93462,0.70082,1.1522,0.55904,0.20715,-0.085281
1,0.59806,0.67716,-0.53316,0.45921,0.67508,-0.79789,0.55233,0.71157,1.466,-0.18247,-0.13654
1,1.3187,0.049333,0.07826,0.94349,1.0776,-0.92928,0.16647,0.55918,0.87324,-0.97027,-0.7514
1,0.55308,0.75165,-0.62796,0.69587,1.0386,-0.87426,0.83007,-0.29209,1.112,0.021347,-0.48937
1,0.61982,0.22359,-0.27776,0.8871,0.99806,-0.62505,0.88893,1.13,0.87324,0.079527,-0.78609
1,0.74125,0.69839,-0.68651,0.82733,1.0903,-0.92391,0.99718,0.95029,0.55904,-0.52952,-1.0813
1,0.73168,0.27299,-0.84402,0.366,0.39033,-0.70185,0.62933,0.94822,1.112,-0.76115,-0.67208
1,0.75074,0.61065,-0.97156,0.69587,0.86544,-0.79789,1.0948,1.0788,0.87324,-0.59265,-0.72087
1,0.3211,0.36425,-0.079643,0.45921,1.0386,-0.83974,1.0472,0.77373,1.112,-0.62278,-0.37363
1,0.73168,0.61125,-0.23402,0.76376,0.81701,-1.0115,0.88893,0.83919,0.87324,-0.4964,-0.75575
1,0.71225,0.28559,0.042261,0.54447,0.81701,-0.88551,0.3779,0.4395,1.112,-0.085748,-0.51674
1,0.4178,0.76466,0.29578,0.69587,0.95578,-1.0782,0.76753,0.73102,0.098313,-1.0114,-1.1907
1,0.36369,0.76415,-0.12053,0.69587,0.99806,-1.0358,0.88893,0.65226,0.87324,-0.65202,-0.77975
1,0.74125,0.47311,-0.51307,0.69587,0.99806,-0.9609,0.70082,0.64809,1.112,-0.18247,-0.681
1,0.86648,0.67434,-0.58483,0.69587,1.0648,-1.0213,0.76753,0.38658,0.87324,-0.83582,-0.73868
1,0.70239,0.88854,-0.55933,0.45921,0.83342,-1.0406,0.27776,0.73996,1.112,-1.1947,-0.022261
1,1.2115,0.97892,-0.72006,0.99688,1.0648,-1.2078,0.88893,0.73102,0.87324,-0.70807,-0.85047
1,1.2637,0.36964,-1.0808,0.82733,0.78337,-0.88551,1.1403,0.89628,0.55904,-0.59265,-0.79905
1,0.54151,0.30952,-1.2168,0.8871,0.99806,-0.99154,0.94452,0.91781,0.87324,-0.85952,-1.0146
1,0.98526,0.60034,-1.1547,0.8871,1.1028,-0.90215,0.83007,0.47328,1.112,-1.1072,-0.74834
1,0.55308,1.1521,-0.54633,0.26319,0.91163,-1.0164,0.62933,0.8765,0.55904,-0.73496,-1.0319
1,1.0074,0.051446,-0.48564,0.62303,1.1028,-1.0213,0.76753,1.1196,0.87324,-0.56158,-0.85872
1,0.52981,0.63861,-1.0417,0.8871,1.0903,-0.66069,1.0948,0.91461,0.87324,-0.73496,-0.90873
1,0.45655,0.71537,-1.1618,0.62303,1.0776,-0.61776,0.94452,1.1664,0.87324,-0.76115,-0.90313
1,0.76944,0.90441,-1.0731,0.8871,0.86544,-0.94521,0.55233,0.20645,1.112,-1.0508,-0.54445
1,1.0219,0.9484,-0.55933,0.76376,1.1862,-0.96607,0.94452,0.81941,0.098313,-1.0114,-0.55829
1,1.1437,0.55928,-0.85849,1.0958,1.0118,-0.86289,1.0948,0.69308,0.87324,-1.3496,-0.68193
1,0.50598,0.80322,-0.47866,0.76376,1.0253,-1.0736,0.70082,1.1003,1.112,-0.42667,-0.95243
1,0.89956,0.34082,-0.83915,0.76376,1.2418,-0.92928,0.94452,0.77742,0.87324,-1.1072,-0.83456
1,0.50598,0.62502,-0.89146,0.94349,0.65584,-1.179,0.88893,0.71288,0.55904,-0.73496,-0.86962
1,0.89139,0.46825,-0.18829,0.366,0.81701,-0.91852,0.83007,0.97271,0.87324,-0.94908,-1.2094
1,0.48157,0.51977,-0.74182,0.94349,1.3828,-0.86859,0.88893,0.99366,1.112,-0.68044,-0.92644
1,0.84952,0.95227,-0.97156,0.76376,0.76612,-0.90215,1.1838,0.66742,0.55904,-0.22754,-0.42927
1,1.0914,0.92003,-0.81444,0.366,1.1513,-1.1622,1.0472,1.1153,1.112,-0.65202,-0.56514
1,1.0503,0.71211,-1.253,1.0958,0.94128,-1.0549,0.3779,0.89737,0.87324,-0.81154,-0.40492
1,0.43089,1.031,-0.709,0.8871,0.91163,-1.1494,1.0948,1.1326,1.112,-0.13528,-1.0008
1,0.57582,0.95569,-0.88215,0.69587,1.0518,-1.3855,1.1838,0.77496,0.55904,-1.0508,-0.84135
1,0.83227,0.45565,-0.6097,0.8871,0.95578,-1.1832,0.83007,0.921,0.87324,-0.88268,-1.0266
1,1.0779,0.55928,-0.51307,1.0958,1.0253,-1.1277,1.1403,1.0976,0.87324,-0.97027,-1.045
1,0.97776,0.77904,-0.91888,0.8871,0.98416,-1.1189,1.0472,1.1352,1.3045,-1.1253,-1.2654
1,0.7878,0.73687,-1.096,0.82733,1.1028,-1.1189,0.88893,0.80043,0.55904,-1.0888,-0.65974
1,0.23004,0.79573,-0.89146,0.94349,1.2945,-1.2078,0.88893,0.93051,0.87324,-0.92743,-0.89259
1,1.0291,0.88809,-1.0011,1.0476,0.91163,-1.1408,1.0472,0.75636,0.55904,-0.92743,-0.9606
1,0.93943,0.83215,-1.1184,1.0958,1.3248,-1.1189,1.0472,1.2071,1.112,-0.92743,-0.93663
1,1.0573,0.75792,-0.63994,0.82733,1.0648,-1.365,1.304,1.2031,1.112,-1.1072,-1.0978
1,0.87486,0.89037,-1.1653,0.94349,1.0386,-1.1997,1.341,1.1074,1.112,-1.3056,-1.0358
1,0.74125,1.2307,-1.0885,1.1418,1.2088,-1.4024,1.2255,1.0715,1.3045,-0.92743,-1.0052
1,1.0074,1.0032,-1.0654,0.94349,1.2309,-1.2969,1.1403,0.93784,0.87324,-0.9053,-1.2038
1,0.86648,1.0629,-1.1073,0.94349,1.2199,-1.2857,1.1838,1.2561,1.112,-0.81154,-1.0062
1,0.88316,1.0166,-0.98007,1.0476,1.0776,-1.0736,1.1403,1.2055,1.112,-1.1072,-0.86768
1,1.0433,1.2436,-0.81943,1.4491,1.0386,-1.2744,1.0948,0.9347,1.3045,-0.92743,-0.85126
1,0.14726,0.91426,-1.1965,0.94349,1.2088,-1.1997,1.1403,0.81941,0.55904,-1.1253,-1.0102
1,0.92367,0.80222,-0.84402,1.2279,1.1631,-1.2239,1.341,0.86534,1.112,-0.97027,-0.80979
1,0.93158,1.2157,-1.2432,0.8871,1.2526,-1.3116,1.3768,0.90387,1.112,-0.94908,-0.94922
1,1.297,1.1373,-1.3395,1.2684,1.3347,-1.3753,1.341,0.93575,1.466,-1.3638,-0.84095
1,1.0147,1.1094,-1.0175,1.1418,1.2632,-1.3753,1.1838,0.90603,1.112,-1.1431,-0.78144
1,1.1179,1.3132,-1.0654,0.99688,1.2842,-1.3855,1.2655,1.4112,1.112,-0.9053,-1.2528
1,0.89956,1.2391,-1.1653,1.2279,1.3828,-1.4319,1.2655,1.4827,0.87324,-1.1606,-1.2837
1,1.1309,1.0891,-1.3306,1.0958,1.1862,-1.3189,1.5384,1.2629,1.112,-1.2113,-1.1921
1,0.82354,0.69728,-1.0216,1.1858,1.3828,-1.2969,1.4112,1.3488,0.87324,-1.2596,-1.0832
1,1.235,1.2795,-1.2594,1.3072,1.3542,-1.5187,1.341,1.1513,1.3045,-1.2113,-1.2757
1,1.0291,1.0097,-1.1073,1.3446,1.3445,-1.3684,1.1838,1.1248,1.112,-0.92743,-0.76051
1,0.75074,1.0486,-1.2721,1.3072,1.3347,-1.263,1.2255,1.3509,0.87324,-0.94908,-0.85951
1,1.1501,1.1362,-1.0536,1.4155,1.3734,-1.3855,1.1838,1.2354,1.112,-1.2751,-1.1611
1,0.95494,1.1131,-1.2941,1.2684,1.3542,-1.4544,1.4769,1.3335,1.3045,-1.1431,-1.2323
1,1.1874,1.0206,-1.0536,1.2279,1.5063,-1.568,1.341,1.3488,1.3045,-1.1072,-0.97951
1,1.2292,0.96885,-1.3914,1.3807,1.539,-1.351,1.4769,1.0923,0.87324,-1.1606,-1.2403
1,0.99269,1.3653,-1.2594,1.3072,1.3921,-1.4916,1.3768,1.4594,1.3045,-1.2596,-1.1842
1,0.71225,1.286,-1.1965,1.3072,1.4811,-1.4575,1.304,0.97975,0.87324,-1.2905,-1.5241
1,1.3809,1.2841,-1.4053,1.3446,1.3542,-1.4057,1.341,1.3264,1.112,-1.2751,-1.2435
1,0.90766,1.2906,-1.3276,1.3446,1.3347,-1.582,1.2655,1.2999,1.112,-1.0313,-0.96307
1,1.4675,1.3284,-1.3216,1.4155,1.5063,-1.4512,1.3768,1.2446,1.466,-1.1947,-1.2165
1,1.258,1.3476,-1.2432,1.3446,1.4811,-1.4638,1.2655,1.2377,1.3045,-1.1606,-1.1896
1,0.90766,1.4774,-1.4246,1.4491,1.498,-1.4057,1.1838,1.366,1.3045,-0.92743,-1.1559
1,1.3657,1.1032,-0.97156,1.2684,1.3445,-1.5708,1.5384,1.2118,1.3045,-0.70807,-1.5803
1,1.2915,1.2245,-1.3513,1.3446,1.5628,-1.3889,1.3768,1.1983,1.6049,-1.5907,-1.2222
1,1.6445,1.4029,-1.3306,1.4491,1.4639,-1.3787,1.4446,1.5001,1.6049,-1.4837,-1.1848
1,1.1751,1.1705,-1.4749,1.2684,1.5063,-1.5098,1.3768,1.428,1.466,-1.3056,-1.3132
1,1.5889,1.5523,-1.5686,1.3807,1.539,-1.5903,1.5384,1.4851,1.3045,-1.4837,-1.5657
1,1.4721,1.3404,-1.4053,1.5437,1.6013,-1.5764,1.5081,1.3908,1.3045,-1.3779,-1.4526
1,1.3293,1.3941,-1.1073,1.2684,1.5784,-1.5008,1.4446,1.5403,1.6049,-1.4322,-1.4816
1,1.2233,1.4205,-1.5496,1.5437,1.6599,-1.6546,1.5384,1.5352,1.466,-1.4961,-1.4259
1,1.4489,1.2921,-1.3185,1.6022,1.4811,-1.5848,1.3768,1.5288,1.466,-1.3779,-1.668
1,1.6328,1.4402,-1.6369,1.4817,1.547,-1.6415,1.6776,1.5149,1.3045,-1.4189,-1.3558
1,1.3958,1.3844,-1.4979,1.5437,1.7287,-1.5128,1.7282,1.5381,1.7269,-1.4054,-1.458
1,1.235,1.3794,-1.5873,1.5132,1.6013,-1.6441,1.5964,1.5096,1.112,-1.4583,-1.315
1,1.345,1.4186,-1.508,1.6302,1.6741,-1.5008,1.6512,1.473,1.466,-1.4189,-1.6573
2,0.36845,-0.51348,-0.26881,0.24775,-2.2883,-0.43796,0.9367,0.42144,0.42611,-0.77201,-0.42006
2,0.26659,-0.21822,-0.036567,-0.15254,0.23279,-0.046771,0.36407,0.79874,0.77793,-0.40559,-0.68509
2,-0.26714,0.37272,0.47931,0.53284,0.17162,-0.1911,0.4563,0.22276,0.42611,-0.20176,-0.60515
2,0.025218,0.12373,-0.48536,-0.15254,-0.3039,-0.28714,-0.29578,0.60183,0.42611,-0.10697,-0.10773
2,0.11825,0.61368,0.44347,0.44654,0.26202,-0.48913,-0.12443,0.35265,-0.12147,0.1788,-0.61318
2,-1.3257,0.18835,0.22317,0.53284,-0.59651,0.091788,0.4563,0.21849,0.77793,-0.0022515,-0.59501
2,0.5455,0.49436,0.042745,0.61228,-0.3039,-0.59175,0.8213,0.48251,0.42611,-0.24599,-0.33589
2,1.0172,0.053583,-0.15941,0.24775,0.10647,0.048168,0.14936,0.34134,0.42611,-0.20176,-0.53679
2,0.4858,0.012743,-0.12012,0.35208,-0.11912,-0.37475,0.36407,0.35452,-0.12147,-0.40559,-0.22646
2,0.49803,-0.0038479,-0.1785,-0.00060581,0.13958,-0.6984,0.26247,0.54781,0.42611,0.32072,1.5593
2,0.78181,0.53682,-0.11005,0.24775,0.13958,-0.54569,0.75819,0.82361,0.77793,0.58045,-0.77285
2,-0.055992,0.57567,-0.23366,-0.15254,-0.16221,-0.73156,0.26247,0.45583,0.77793,-0.15549,-0.62956
2,0.20336,0.55229,-0.12012,-1.2207,-0.74265,-0.43796,0.4563,0.085763,0.42611,-0.91471,-0.57077
2,-0.014563,0.060927,-0.31932,0.24775,-0.20725,0.60473,0.36407,0.38945,0.42611,-0.79725,-0.6902
2,0.73497,0.58871,-0.53949,0.35208,2.4047e-05,-0.71842,0.69082,-0.011842,1.0377,-0.77201,-0.5739
2,0.25116,-0.17362,-0.26881,-0.00060581,0.23279,-0.28714,0.021803,0.22915,0.77793,-0.57483,-0.49206
2,0.92639,-0.72115,-0.84867,0.53284,-0.16221,-0.033748,1.0401,0.014781,0.42611,-0.47676,0.091723
2,0.44819,0.46688,0.031022,0.13126,0.17162,0.28822,0.54074,0.65168,0.42611,-0.60549,-0.62857
2,0.15317,0.56752,0.70334,0.35208,-0.11912,-0.39322,0.36407,0.62635,0.77793,-0.24599,-0.67714
2,0.85245,-0.05887,-0.169,0.13126,-0.11912,-0.23493,-0.12443,-0.028163,0.42611,-0.54319,-0.80102
2,0.56841,-0.34318,-0.089599,0.44654,-0.66691,-0.1911,0.61859,0.50368,0.42611,0.68455,-0.11845
2,0.68584,0.26878,-0.41328,-0.55031,2.4047e-05,-0.85995,0.8213,0.20119,0.42611,-0.66413,-0.60967
2,0.87771,-1.7235,-0.12012,-0.55031,0.13958,-0.49741,0.98976,0.47591,1.0377,-0.24599,-1.1343
2,0.49803,0.35028,-0.90508,-0.15254,-0.077808,-0.50562,0.26247,0.35078,0.42611,0.1788,-0.73238
2,0.25116,0.17538,-0.55906,0.13126,0.072233,-0.45531,0.75819,0.51171,0.42611,-0.63524,-0.22055
2,0.34039,-0.34005,-0.62771,-0.15254,-0.20725,0.091788,0.54074,-0.99521,0.42611,-0.71952,-0.35356
2,0.64472,0.60097,0.51649,0.44654,-0.74265,-0.61401,0.9367,0.68449,0.77793,-0.71952,-0.59246
2,0.55702,0.24992,-0.036567,-0.00060581,-1.1206,-0.072319,-0.29578,0.065991,-0.12147,-0.74611,-0.5292
2,0.60183,0.303,-0.058118,0.13126,-0.2544,-0.49741,0.69082,-0.022693,-0.12147,-0.69221,-0.60565
2,0.20336,0.019304,-0.1879,-0.15254,0.10647,-0.34639,0.54074,0.82595,0.42611,-0.24599,-0.7306
2,0.47342,-0.57869,-0.0033435,0.13126,-0.59651,-0.56899,0.8213,1.0386,0.42611,0.11474,-0.65243
2,-0.19169,-0.54555,-0.24256,-0.15254,-0.20725,-0.23493,0.36407,0.18138,-0.12147,-0.69221,-0.72121
2,0.21955,0.13057,-0.84867,0.24775,-0.35597,-0.49741,0.4563,0.71756,0.77793,-0.57483,-0.50775
2,0.64472,-0.075505,0.39201,0.13126,0.17162,-0.12154,0.14936,0.82361,-0.12147,-0.93664,-0.42852
2,-0.90238,-0.30177,-0.079215,0.35208,0.26202,-0.69163,0.54074,0.79513,1.2437,-0.40559,0.13096
2,-1.5817,0.22183,-0.21561,0.35208,0.13958,-0.44667,0.54074,0.0015582,0.42611,-0.15549,-0.77583
2,0.6235,0.14413,0.26646,0.53284,-0.038135,-0.059627,0.69082,-0.30798,0.42611,-0.32897,-0.70263
